Impressions,Approved_Conversion_Rate,Cost_per_Approved_Conversion,Spent,Spent_x_Clicks,Conversion_Rate,Cost_per_Conversion,Clicks,interest,ROAS
319131,1.9607843137254901,76.68000017332,76.68000025,3910.6800127500005,11.76470588235294,12.780000039536667,51,20,0.01304121018162045
670608,2.307692307692308,65.04999924498333,195.1499978,25369.499713999998,8.461538461538462,17.740908889296282,130,20,0.015372790334638823
159123,12.0,12.786666705737778,38.36000013,959.0000032500001,20.0,7.672000024465601,25,21,0.07820646480070263
103709,6.666666666666667,24.569999665429997,24.56999969,368.54999535,20.0,8.189999893936667,15,21,0.04070004121189714
271589,6.666666666666667,24.80333343173222,74.41000032,3348.4500144,20.0,8.26777781241469,45,21,0.04031716149789264
119772,10.0,16.7349995266325,33.46999907,669.3999814,25.0,6.6939998126612,20,21,0.05975500614019722
26340,33.33333333333333,4.22000002478,4.220000029,12.660000087,33.33333333333333,4.22000002478,3,22,0.23696682295995147
594968,0.0,147670000600.0,147.6700006,16391.3700666,3.6036036036036037,36.91750014077063,111,22,0.0
6838,1.8018018018018018,0.0,0.0,0.0,inf,0.0,0,23,0.0
185665,0.0,62140000579.99999,62.14000058,2423.46002262,2.564102564102564,62.140000517859995,39,24,0.0
24959,33.33333333333333,4.56000005744,4.560000062,13.680000186000001,33.33333333333333,4.56000005744,3,24,0.21929824258425673
136967,4.3478260869565215,35.05999978494,35.05999982,806.37999586,13.043478260869565,11.686666602771112,23,24,0.028522532946535468
107548,0.0,29310000179.999996,29.31000018,556.89000342,5.263157894736842,29.310000150689998,19,24,0.0
588617,0.0,169919997300.0,169.9199973,20220.4796787,1.680672268907563,84.95999860752,119,25,0.0
190560,3.8461538461538463,41.62999995837,41.63,1082.38,11.538461538461538,13.876666662041112,26,26,0.024021138601392718
373110,4.081632653061225,37.850000361075,75.70000076,3709.3000372399997,8.16326530612245,18.925000185268747,49,26,0.02642007899464095
935646,3.5294117647058822,42.74499969287584,256.4699982,43599.89969400001,11.176470588235295,13.498420957184294,170,27,0.023394549234166936
2223278,3.0878859857482186,47.10000024253077,612.3000032,257778.3013472,9.026128266033254,16.11315797852334,421,27,0.0212314223943136
240497,0.0,51840000869.99999,51.84000087,1866.2400313199998,2.7777777777777777,51.84000081815999,36,27,0.0
259984,0.0,54790000200.0,54.7900002,2027.2300074,13.513513513513514,10.9580000378084,37,27,0.0
606786,2.3622047244094486,59.683333646772226,179.050001,22739.350127,8.661417322834646,16.277272816702066,127,28,0.016755096248132637
83270,0.0,17740000010.0,17.74000001,230.62000013,7.6923076923076925,17.73999999226,13,28,0.0
1189509,1.1194029850746268,125.23999872492,375.7199963,100692.9590084,2.6119402985074625,53.67428517804653,268,28,0.007984669513295253
11471,0.0,1570000051.9999998,1.570000052,1.570000052,0.0,1570000051.9999998,1,28,0.0
1705246,3.389830508474576,42.9479998057052,429.4799981,126696.5994395,7.796610169491526,18.673043394840303,295,29,0.023283971417100358
418016,1.5873015873015872,95.85000040414998,95.8500005,6038.5500315,4.761904761904762,31.950000156016664,63,29,0.010432968124914795
30155,0.0,3819999933.0,3.819999933,11.459999799,33.33333333333333,3.8199999291799998,3,29,0.0
990404,3.9215686274509802,37.75666652704056,226.5399992,34660.6198776,7.8431372549019605,18.878333265093474,153,29,0.026485388987206787
187468,2.941176470588235,50.720000569279996,50.72000062,1724.48002108,5.88235294117647,25.36000029732,34,30,0.019716088086678022
208301,0.0,54570000890.0,54.57000089,1800.8100293700002,3.0303030303030303,54.57000083543,33,30,0.0
101856,6.25,25.220000364779995,25.22000039,403.52000624,25.0,6.3050000959237495,16,30,0.03965106996417255
48935,14.285714285714285,9.970000257029998,9.970000267,69.790001869,14.285714285714285,9.970000257029998,7,31,0.1003009000119718
13911,100.0,1.7300000172699999,1.730000019,1.730000019,100.0,1.7300000172699999,1,31,0.578034675398443
511726,5.194805194805195,30.772500467306877,123.0900019,9477.930146300001,10.38961038961039,15.38625023557672,77,32,0.0324965467399794
177452,0.0,37830000159.99999,37.83000016,907.9200038399999,8.333333333333332,18.915000070542497,24,32,0.0
149808,5.0,33.039999336959994,33.03999937,660.7999874,5.0,33.039999336959994,20,32,0.030266344401862315
390339,10.0,17.50333328041611,105.0199997,6301.199982,15.0,11.668888854259013,60,32,0.05713197502459018
8350,1.8018018018018018,0.0,0.0,0.0,inf,0.0,0,32,0.0
39339,0.0,5929999947.999999,5.929999948,23.719999792,25.0,5.929999942069999,4,36,0.0
8587,1.8018018018018018,0.0,0.0,0.0,inf,0.0,0,63,0.0
24893,0.0,3750000000.0,3.75,7.5,50.0,3.7499999962499997,2,63,0.0
1296189,1.8867924528301887,85.81499857854624,343.2599944,72771.11881279999,6.60377358490566,24.5185710268201,212,63,0.011652974611795739
91607,8.333333333333332,19.18999968081,19.1899997,230.27999640000002,16.666666666666664,9.5949998452025,12,63,0.05211047501725023
238036,7.894736842105263,20.34333256321889,61.02999771,2319.13991298,15.789473684210526,10.171666283304722,38,64,0.049156154555438925
254344,2.857142857142857,56.169999903829996,56.16999996,1965.9499985999998,5.714285714285714,28.084999965957497,35,64,0.01780309775136765
157705,0.0,39230000259.99999,39.23000026,902.2900059799999,8.695652173913043,19.615000120192498,23,64,0.0
411571,1.6666666666666667,99.17999830081999,99.1799984,5950.799904,10.0,16.529999730578332,60,64,0.010082678121820954
94136,0.0,16179999710.0,16.17999971,177.97999681000002,9.090909090909092,16.17999969382,11,64,0.0
82640,6.25,23.970000366029996,23.97000039,383.52000624,6.25,23.970000366029996,16,65,0.04171881450512906
17870,50.0,2.62000000238,2.620000005,5.24000001,50.0,2.62000000238,2,65,0.38167938843890215
19178,50.0,2.77999996822,2.779999971,5.559999942,50.0,2.77999996822,2,2,0.3597122338388282
5264,1.8018018018018018,0.0,0.0,0.0,inf,0.0,0,2,0.0
145548,3.571428571428571,42.370000317629994,42.37000036,1186.36001008,7.142857142857142,21.1850001694075,28,2,0.023601604708043917
82455,0.0,22049999710.0,22.04999971,330.74999565,6.666666666666667,22.04999968795,15,2,0.0
44189,0.0,10319999810.0,10.31999981,72.23999867,28.57142857142857,5.15999990242,7,7,0.0
45199,0.0,9809999942.999998,9.809999943,68.669999601,14.285714285714285,9.80999993319,7,7,0.0
221843,0.0,63450000760.0,63.45000076,2728.35003268,11.627906976744185,12.690000149462,43,7,0.0
41672,16.666666666666664,10.54999993945,10.54999995,63.2999997,33.33333333333333,5.2749999723625,6,66,0.09478673029806159
127546,0.0,38940000410.0,38.94000041,973.5000102500001,8.0,19.470000195265,25,10,0.0
127865,3.571428571428571,38.029999571969995,38.02999961,1064.83998908,10.714285714285714,12.67666653244111,28,10,0.026295030508250515
1025327,0.8733624454148471,157.14999907142501,314.2999983,71974.6996107,6.986899563318777,19.643749892522266,229,10,0.00636334715498354
561415,0.0,173759999999.99997,173.76,21546.239999999998,2.4193548387096775,57.919999980693326,124,10,0.0
132803,4.0,37.32000120268,37.32000124,933.000031,8.0,18.66000061067,25,15,0.026795283138988574
24664,50.0,2.6299999923699997,2.629999995,5.25999999,50.0,2.6299999923699997,2,15,0.380228137460423
1020561,1.744186046511628,87.93666687068777,263.8100007,45375.3201204,4.069767441860465,37.68714295175898,172,16,0.011371820598265244
682143,1.7543859649122806,88.5549996057225,177.1099993,20190.5399202,5.263157894736842,29.518333211746945,114,16,0.011292417186457003
1247717,1.8018018018018018,85.85499982853625,343.4199994,76239.2398668,4.954954954954955,31.21999994261636,222,16,0.011647545300148157
146406,4.3478260869565215,33.22999938677,33.22999942,764.28998666,4.3478260869565215,33.22999938677,23,16,0.030093289720855097
905699,0.6211180124223602,234.65999796533998,234.6599982,37780.2597102,2.484472049689441,58.66499953533375,161,16,0.004261484733940216
1184580,1.5463917525773196,99.27666600024111,297.8299981,57779.019631400006,7.216494845360824,21.273571291337603,194,16,0.01007286042080503
98057,5.0,31.009999598989996,31.00999963,620.1999926,5.0,31.009999598989996,20,18,0.0322476624282292
238735,1.7857142857142856,84.65999880534,84.65999889,4740.95993784,7.142857142857142,21.164999717208747,56,19,0.011811953851871684
320657,0.0,115880002599.99998,115.8800026,8922.7602002,2.5974025974025974,57.94000127103,77,19,0.0
244074,3.508771929824561,42.255000093872496,84.51000023,4817.07001311,7.017543859649122,21.127500052218124,57,21,0.023665838297635678
39146,0.0,13059999590.0,13.05999959,104.47999672,12.5,13.05999957694,8,21,0.0
78468,0.0,23649999619.999996,23.64999962,354.74999429999997,6.666666666666667,23.649999596349996,15,22,0.0
325653,0.0,89350000260.0,89.35000026,5629.05001638,3.1746031746031744,44.6750001076625,63,22,0.0
66277,0.0,17300000189.999996,17.30000019,207.60000227999998,8.333333333333332,17.300000172699995,12,22,0.0
93002,0.0,23339999679.999996,23.33999968,373.43999488,6.25,23.339999656659998,16,22,0.0
109723,0.0,40960000399.99999,40.9600004,1105.9200108,3.7037037037037033,40.960000359039995,27,24,0.0
118941,2.857142857142857,50.10999995989,50.11000001,1753.85000035,11.428571428571429,12.527499999368125,35,24,0.019956096583126783
221576,2.127659574468085,66.79000061321,66.79000068,3139.1300319600005,12.76595744680851,11.131666778144723,47,25,0.014972301090041365
8341,0.0,1639999986.0,1.639999986,1.639999986,100.0,1.63999998436,1,25,0.0
120335,0.0,36229999300.0,36.2299993,941.9799818000001,7.6923076923076925,18.1149996409425,26,25,0.0
182098,2.5,62.869999827129995,62.86999989,2514.7999956000003,2.5,62.869999827129995,40,26,0.015905837469917868
227473,1.9230769230769231,71.58000044842,71.58000052,3722.16002704,1.9230769230769231,71.58000044842,52,26,0.013970382686804004
1050947,0.43478260869565216,350.50999534948994,350.5099957,80617.299011,2.608695652173913,58.41833260693028,230,27,0.0028529856844740106
720859,3.0864197530864197,42.737999711452396,213.6899986,34617.779773199996,8.024691358024691,16.43769219873556,162,27,0.02339838098523251
41111,0.0,10960000160.0,10.96000016,87.68000128,12.5,10.960000149039999,8,28,0.0
148616,16.0,9.3499999026625,37.39999962,934.9999905000001,24.0,6.233333268961111,25,29,0.10695187274157111
707260,4.444444444444445,35.136667127477224,210.8200028,28460.700378,9.62962962962963,16.216923291060237,135,29,0.02846029750632154
139596,3.8461538461538463,42.41000027759,42.41000032,1102.66000832,3.8461538461538463,42.41000027759,26,29,0.023579344315751722
105399,0.0,33199999329.999996,33.19999933,730.39998526,9.090909090909092,16.5999996567,22,30,0.0
222378,0.0,72910001040.0,72.91000104,3645.500052,2.0,72.91000096708999,50,32,0.0
975792,1.9047619047619049,73.4700002566325,293.8800011,61714.800231,4.761904761904762,29.388000107061202,210,63,0.013610997635137782
579150,0.8,167.04999953294998,167.0499997,20881.249962500002,4.0,33.409999933318,125,63,0.0059862316778801754
449588,2.4691358024691357,61.90000046904999,123.800001,10027.800081,6.172839506172839,24.760000195047997,81,63,0.016155088722364753
318157,0.0,85700001959.99998,85.70000196,4799.20010976,5.357142857142857,28.566667310477776,56,63,0.0
196967,2.3255813953488373,65.17999964482,65.17999971,2802.7399875300002,4.651162790697675,32.589999838705,43,63,0.015342129555597965
158298,2.7027027027027026,46.430000023569995,46.43000007,1717.91000259,10.81081081081081,11.607500014598124,37,64,0.021537798804023615
222739,3.6363636363636362,34.27999977786,68.55999959,3770.7999774500004,9.090909090909092,13.7119999152576,55,64,0.02917152876212303
20780,0.0,8189999937.999999,8.189999938,40.94999969,20.0,8.18999992981,5,2,0.0
128616,0.0,48549999479.99999,48.54999948,1602.14998284,6.0606060606060606,24.274999727862497,33,7,0.0
258954,0.0,82279999020.0,82.27999902,5019.07994022,1.639344262295082,82.27999893772,61,10,0.0
205289,0.0,71530001040.0,71.53000104,3433.44004992,6.25,23.84333367205222,48,10,0.0
611601,2.1739130434782608,63.80666531206444,191.419996,26415.959448,5.797101449275362,23.927499497009062,138,10,0.01567234386518495
947657,1.7167381974248928,80.46750007988312,321.8700004,74995.71009319999,3.4334763948497855,40.233750044970776,233,10,0.012427377497177811
233043,0.0,65030000329.99999,65.03000033,3186.47001617,4.081632653061225,32.515000148742494,49,10,0.0
582725,1.4084507042253522,97.40499935129749,194.8099988,27663.019829599998,6.338028169014084,21.64555541981716,142,15,0.010266413491655612
265038,1.9607843137254901,78.45999924153999,78.45999932,4001.45996532,3.9215686274509802,39.229999640384996,51,16,0.012745348058298385
222273,2.564102564102564,53.629998626369996,53.62999868,2091.56994852,15.384615384615385,8.938333111843612,39,16,0.018646280525721502
797234,0.5882352941176471,243.76999755622998,243.7699978,41440.899626,2.3529411764705883,60.94249943476437,170,16,0.004102227546543046
925555,1.098901098901099,131.4449989842775,262.8899981,47845.979654200004,2.197802197802198,65.72249950856937,182,16,0.007607744739043354
22210,33.33333333333333,4.050000186949999,4.050000191,12.150000573,33.33333333333333,4.050000186949999,3,18,0.24691356854138147
46391,9.090909090909092,16.409999833589996,16.40999985,180.50999835,27.27272727272727,5.469999948176666,11,21,0.06093845271662581
190477,0.0,66389999869.99999,66.38999987,2788.3799945399996,2.380952380952381,66.38999980361,42,21,0.0
25382,0.0,9609999894.999998,9.609999895,67.269999265,14.285714285714285,9.60999988539,7,21,0.0
65726,0.0,22120000120.0,22.12000012,376.04000204,11.76470588235294,11.060000054469999,17,22,0.0
195220,0.0,78060000419.99998,78.06000042,3981.06002142,1.9607843137254901,78.06000034193998,51,23,0.0
107501,7.4074074074074066,20.43999962978,40.87999928,1103.75998056,7.4074074074074066,20.43999962978,27,23,0.048923679921138115
197772,3.1746031746031744,44.1050000579475,88.21000016,5557.23001008,11.11111111111111,12.601428592485512,63,25,0.02267316626629203
138154,0.0,48939998629.99999,48.93999863,1712.89995205,2.857142857142857,48.939998581059996,35,25,0.0
270124,0.0,95849998950.0,95.84999895,6613.64992755,2.898550724637681,47.9249994510375,69,25,0.0
303971,7.792207792207792,17.821666630363055,106.9299998,8233.6099846,14.285714285714285,9.720909071843554,77,26,0.05611147490102107
682046,1.092896174863388,127.209998436395,254.419997,46558.859451,2.185792349726776,63.60499923409875,183,26,0.007861017308290193
328365,1.2048192771084338,117.34000038266,117.3400005,9739.2200415,2.4096385542168677,58.670000220664996,83,26,0.008522243017984968
1083259,0.0,390259999199.99994,390.2599992,107711.7597792,3.985507246376811,35.47818174222925,276,27,0.0
913929,0.8163265306122449,170.2049995648975,340.4099993,83400.4498285,2.857142857142857,48.629999893052855,245,27,0.005875268071169509
101586,4.166666666666666,33.47000035653,33.47000039,803.2800093600001,8.333333333333332,16.7350001866325,24,28,0.0298775018917806
181053,2.1739130434782608,66.27999978371999,66.27999985,3048.8799931,6.521739130434782,22.093333275968888,46,28,0.015087507577671072
133419,2.857142857142857,48.18000002181999,48.18000007,1686.30000245,5.714285714285714,24.090000022955,35,28,0.02075550017696886
489573,1.7699115044247788,78.05999961097,156.1199993,17641.5599209,2.6548672566371683,52.039999749319996,113,29,0.012810658525202733
822023,0.0,288330003499.99994,288.3300035,55936.020678999994,3.0927835051546393,48.055000575324165,194,29,0.0
93176,3.4482758620689653,40.37000019963,40.37000024,1170.73000696,3.4482758620689653,40.37000019963,29,30,0.02477086930964133
47229,0.0,19279999850.0,19.27999985,250.63999805,7.6923076923076925,19.279999830719998,13,31,0.0
92263,0.0,34030000149.999996,34.03000015,816.7200035999999,4.166666666666666,34.03000011597,24,31,0.0
81551,0.0,29670000080.0,29.67000008,623.07000168,4.761904761904762,29.67000005033,21,31,0.0
141037,0.0,47789999129.99999,47.78999913,1529.27997216,9.375,15.92999970469,32,32,0.0
319501,0.0,111650000300.0,111.6500003,8820.3500237,0.0,111650000300.0,79,32,0.0
72741,0.0,24330000160.0,24.33000016,462.27000304,10.526315789473683,12.1650000739175,19,36,0.0
597419,0.7407407407407408,188.51000001148998,188.5100002,25448.850027,1.4814814814814816,94.2550000528725,135,63,0.005304758362600093
98768,4.761904761904762,33.140000306859996,33.14000034,695.94000714,4.761904761904762,33.140000306859996,21,63,0.030175014777016295
173165,0.0,59850000260.0,59.85000026,2453.85001066,2.4390243902439024,59.85000020015,41,64,0.0
55823,7.6923076923076925,21.10999963889,21.10999966,274.42999557999997,7.6923076923076925,21.10999963889,13,65,0.0473709150193624
118451,3.571428571428571,38.35000058165,38.35000062,1073.80001736,14.285714285714285,9.587500152603125,28,65,0.026075618873716837
74424,4.545454545454546,30.84000023916,30.84000027,678.4800059400001,4.545454545454546,30.84000023916,22,2,0.03242542124554834
47929,8.333333333333332,14.58999989541,14.58999991,175.07999891999998,8.333333333333332,14.58999989541,12,7,0.06854009637423362
40801,0.0,15919999719.999998,15.91999972,191.03999664,0.0,15919999719.999998,12,7,0.0
66017,0.0,24220000150.0,24.22000015,411.74000255,5.88235294117647,24.220000125779997,17,66,0.0
725043,1.675977653631285,79.4666668735111,238.4000007,42673.6001253,2.793296089385475,47.680000130463995,179,10,0.012583892580447531
382776,1.0309278350515463,132.73000056727,132.7300007,12874.8100679,5.154639175257731,26.5460001346908,97,10,0.007534091725447161
548250,0.7299270072992701,201.60000399839998,201.6000042,27619.2005754,3.64963503649635,40.320000831936,137,10,0.0049603173569529105
1358324,0.5780346820809248,232.53999893373,465.0799981,160917.6793426,2.312138728323699,58.134999755233125,346,10,0.004300335443722235
662249,0.0,234939999199.99997,234.9399992,38295.2198696,1.2269938650306749,117.46999954126498,163,15,0.0
559554,0.0,195079999399.99997,195.0799994,27116.1199166,1.4388489208633095,97.53999965122999,139,15,0.0
320757,0.0,104689998900.0,104.6899989,7118.919925200001,2.941176470588235,52.3449994238275,68,16,0.0
906151,0.0,295549995700.0,295.5499957,59701.099131400006,0.49504950495049505,295.54999540445,202,16,0.0
699314,0.0,226030001400.0,226.0300014,37068.9202296,1.8292682926829267,75.34333377488555,164,16,0.0
850337,0.5050505050505051,287.69000271231,287.690003,56962.620594,1.5151515151515151,95.8966676347011,198,16,0.003475963674679805
1015460,0.8097165991902834,157.950002471025,315.9000051,78027.30125969999,3.643724696356275,35.10000056276667,247,16,0.0063311173399967415
890295,0.0,332989998899.99994,332.9899989,75588.7297503,0.4405286343612335,332.98999856701,227,18,0.0
791817,1.0309278350515463,141.24500042937748,282.490001,54803.060194,2.0618556701030926,70.62250023234438,194,18,0.00707989660842162
317601,0.0,115660000800.0,115.6600008,8790.1600608,1.3157894736842104,115.66000068433999,76,18,0.0
685211,1.8292682926829267,82.44000083918667,247.3200026,40560.480426400005,2.4390243902439024,61.8300006345425,164,18,0.012130033836526694
32781,28.57142857142857,5.600000082199999,11.20000017,78.40000119,28.57142857142857,5.600000082199999,7,19,0.17857142584502556
76785,0.0,25459999979.999996,25.45999998,483.73999962,15.789473684210526,8.48666665717111,19,19,0.0
719083,2.4271844660194173,59.9059996480188,299.5299983,61703.1796498,5.825242718446602,24.960833189586594,206,19,0.01669281884405936
368480,3.7383177570093453,35.105000266223755,140.4200011,15024.9401177,4.672897196261682,28.084000214383202,107,20,0.028485970436098466
260945,2.73972602739726,50.44000052478,100.8800011,7364.2400803,2.73972602739726,50.44000052478,73,20,0.019825535073077775
40998,0.0,13350000380.0,13.35000038,133.5000038,10.0,13.350000366649999,10,21,0.0
183293,1.8867924528301887,73.74999956625,73.74999964,3908.74998092,3.7735849056603774,36.874999801562495,53,21,0.013559322099902326
221561,0.0,76759999160.0,76.75999916,4221.7999538,1.8181818181818181,76.75999908324,55,22,0.0
436943,0.9174311926605505,145.81999725418,145.8199974,15894.3797166,0.9174311926605505,145.81999725418,109,22,0.006857769975472118
284488,1.1111111111111112,125.27000097473,125.2700011,11274.300099,1.1111111111111112,125.27000097473,90,23,0.007982757174191621
85083,3.125,38.62999972136999,38.62999976,1236.15999232,3.125,38.62999972136999,32,24,0.02588661677936582
14167,0.0,7139999986.0,7.139999986,35.699999930000004,20.0,7.13999997886,5,24,0.0
300637,0.0,116989998099.99998,116.9899981,9827.1598404,2.380952380952381,58.494999020752495,84,25,0.0
449921,0.7751937984496124,175.97000032403,175.9700005,22700.1300645,3.875968992248062,35.1940000929612,129,25,0.005682786822486355
282899,0.0,105660000699.99998,105.6600007,7501.8600497,1.4084507042253522,105.66000059433999,71,25,0.0
669671,0.5376344086021506,259.17999854082,259.1799988,48207.479776800006,2.1505376344086025,64.79499968380125,186,26,0.003858322419268958
108655,0.0,46920001860.0,46.92000186,1313.76005208,3.571428571428571,46.92000181307999,28,26,0.0
536248,0.0,187739997800.0,187.7399978,27410.0396788,2.054794520547945,62.57999924580666,146,26,0.0
1055017,0.7547169811320755,190.329997504835,380.6599952,100874.898728,6.037735849056604,23.79124969851305,265,27,0.00525403253615852
1428421,0.0,541700002300.0,541.7000023,198803.90084410002,2.7247956403269753,54.170000224583006,367,27,0.0
1088027,1.4705882352941175,102.3900006244025,409.5600026,111400.32070720001,3.308823529411765,45.50666695049926,272,27,0.009766578705432974
288517,0.0,102390000200.0,102.3900002,7986.420015600001,3.8461538461538463,34.13000005529,78,28,0.0
202231,1.8867924528301887,67.13000100287,67.13000107,3557.8900567100004,5.660377358490567,22.376667015874446,53,28,0.014896469299059753
73222,0.0,22860000249.999996,22.86000025,365.760004,6.25,22.860000227139995,16,28,0.0
348542,0.0,134889998999.99998,134.889999,12949.439903999999,2.083333333333333,67.4449994662775,96,28,0.0
1097966,3.007518796992481,46.13374961923328,369.069997,98172.619202,6.015037593984962,23.06687481105832,266,29,0.021676104980103066
526923,0.7246376811594203,198.08999700190998,198.0899972,27336.4196136,1.4492753623188406,99.0449985504775,138,29,0.0050482104807407805
264386,1.5151515151515151,91.000000449,91.00000054,6006.0000356400005,6.0606060606060606,22.7500001293125,66,29,0.010989010923680714
854940,1.3215859030837005,99.30333353356556,297.9100007,67625.57015890001,3.524229074889868,37.23875008284516,227,29,0.010070155392369579
113567,0.0,50290000440.0,50.29000044,1709.86001496,8.823529411764707,16.76333347441222,34,30,0.0
22859,0.0,9419999838.0,9.419999838,56.519999028,16.666666666666664,9.41999982858,6,30,0.0
51754,0.0,20519999980.0,20.51999998,266.75999974,7.6923076923076925,20.51999995948,13,31,0.0
104347,10.714285714285714,12.713333305762223,38.13999993,1067.91999804,14.285714285714285,9.53499998011625,28,31,0.07865757748891906
391998,1.0309278350515463,142.05000235794998,142.0500025,13778.8502425,3.0927835051546393,47.35000081755,97,63,0.007039774603263103
1111156,0.0,402300002600.0,402.3000026,113448.6007332,1.773049645390071,80.460000503908,282,63,0.0
427772,0.8547008547008548,159.2999988407,159.299999,18638.099883000003,2.564102564102564,53.09999964896667,117,63,0.006277463943949695
536457,0.7352941176470588,193.65999890633998,193.6599991,26337.759877599998,1.4705882352941175,96.829999501585,136,64,0.005163688963348944
179894,0.0,66839998719.99999,66.83999872,2874.11994496,4.651162790697675,33.419999343289994,43,64,0.0
479882,0.0,178670000700.0,178.6700007,23405.7700917,4.580152671755725,29.778333445036946,131,64,0.0
358261,0.0,130360001100.0,130.3600011,11862.7601001,1.098901098901099,130.36000096964,91,64,0.0
346688,0.0,114859999799.99998,114.8599998,10107.679982399999,2.272727272727273,57.429999871285,88,65,0.0
33445,0.0,3199999928.0,3.199999928,6.399999856,50.0,3.1999999247999997,2,100,0.0
72228,80.0,1.882499962529375,7.529999852,37.64999926,80.0,1.882499962529375,5,101,0.5312085097061953
49699,50.0,2.69000005431,2.690000057,5.380000114,100.0,1.3450000278275,2,102,0.3717472038805435
189761,5.555555555555555,27.329999662669998,27.32999969,491.93999442,22.22222222222222,6.832499920791875,18,103,0.03658982844150226
312524,0.0,53789999719.99999,53.78999972,1990.22998964,5.405405405405405,26.894999846552498,37,105,0.0
496760,7.142857142857142,20.336666339887778,61.00999904,2562.41995968,23.809523809523807,6.1009999033899,42,107,0.04917226761442722
310988,8.823529411764707,15.556666448147777,46.66999936,1586.77997824,32.35294117647059,4.242727214159752,34,110,0.06428112365707389
98606,0.0,12109999840.0,12.10999984,108.98999856,11.11111111111111,12.10999982789,9,111,0.0
51104,50.0,3.1999999247999997,3.199999928,6.399999856,150.0,1.066666642311111,2,112,0.3125000069335939
276762,4.545454545454546,32.09000011791,32.09000015,705.9800033,22.727272727272727,6.4180000287164,22,113,0.03116235572746913
33534,50.0,2.9600000350399998,2.960000038,5.920000076,50.0,2.9600000350399998,2,101,0.3378378333865961
128859,0.0,23699999569.999996,23.69999957,379.19999312,6.25,23.6999995463,16,102,0.0
92080,16.666666666666664,8.470000085765,16.94000018,203.28000215999998,25.0,5.646666724784444,12,103,0.11806375316590678
211882,3.0303030303030303,46.64999921335,46.64999926,1539.44997558,9.090909090909092,15.54999974815,33,105,0.021436227563587828
112776,0.0,12679999949.999998,12.67999995,114.11999954999999,11.11111111111111,12.679999937319998,9,107,0.0
145324,7.142857142857142,19.820000030179997,19.82000005,277.4800007,14.285714285714285,9.910000020045,14,108,0.0504540866512029
106492,0.0,21260000229.999996,21.26000023,297.64000322,14.285714285714285,10.630000109685,14,109,0.0
233845,0.0,40730000619.99999,40.73000062,1221.9000185999998,10.0,13.576666868807777,30,110,0.0
155426,0.0,25010000229.999996,25.01000023,425.17000391,17.647058823529413,8.336666740554444,17,112,0.0
97540,12.5,11.51999948848,11.5199995,92.159996,25.0,5.75999974712,8,113,0.08680555931562274
61441,0.0,7700000047.999999,7.700000048,38.50000024,20.0,7.700000040299999,5,114,0.0
76703,11.11111111111111,12.149999607849999,12.14999962,109.34999658,33.33333333333333,4.049999871983333,9,100,0.08230452931633059
68619,0.0,14960000340.0,14.96000034,149.6000034,10.0,14.96000032504,10,101,0.0
17559,100.0,1.4900000085099998,1.49000001,1.49000001,100.0,1.4900000085099998,1,104,0.6711409346425837
137879,0.0,28470000030.0,28.47000003,540.9300005700001,10.526315789473683,14.2350000078825,19,105,0.0
67710,0.0,15149999980.0,15.14999998,151.4999998,10.0,15.14999996485,10,106,0.0
348180,2.4390243902439024,60.22999900977,60.22999907,2469.4299618699997,7.317073170731707,20.07666634997444,41,107,0.016603022006046946
146246,5.555555555555555,28.71999952128,28.71999955,516.9599919,16.666666666666664,9.573333180142223,18,108,0.034818942048527333
187236,8.333333333333332,17.4349998162825,34.86999965,836.8799915999999,8.333333333333332,17.4349998162825,24,110,0.05735589389209083
72157,11.11111111111111,13.500000346499998,13.50000036,121.50000324,11.11111111111111,13.500000346499998,9,111,0.07407407209327851
91180,0.0,13559999940.0,13.55999994,135.5999994,10.0,13.55999992644,10,112,0.0
86293,16.666666666666664,9.259999861739999,9.259999871,55.559999226,16.666666666666664,9.259999861739999,6,113,0.10799136218389788
101410,0.0,17940000059.999996,17.94000006,215.28000071999998,33.33333333333333,4.48500001387875,12,100,0.0
134245,5.555555555555555,25.750000214249997,25.75000024,463.50000431999996,11.11111111111111,12.875000113562498,18,102,0.0388349510928457
125650,0.0,30080000760.0,30.08000076,601.6000152,20.0,7.52000018812,20,104,0.0
50406,20.0,7.260000102739999,7.26000011,36.30000055,20.0,7.260000102739999,5,105,0.1377410447259978
121769,7.6923076923076925,18.41999994158,18.41999996,239.45999947999996,15.384615384615385,9.209999975394998,13,107,0.05428881661874397
267106,2.941176470588235,50.499999949499994,50.5,1717.0,11.76470588235294,12.62499999684375,34,108,0.019801980197627685
365539,3.508771929824561,41.06999955446499,82.13999915,4681.97995155,8.771929824561402,16.427999826714398,57,109,0.02434867324898982
188758,4.0,36.60000034339999,36.60000038,915.0000094999999,8.0,18.30000018085,25,110,0.027322404087162955
108426,0.0,19580000160.0,19.58000016,254.54000208000002,7.6923076923076925,19.580000140419997,13,112,0.0
138525,0.0,13650000450.0,13.65000045,122.85000405,33.33333333333333,4.550000148483333,9,113,0.0
150858,0.0,30260000110.0,30.26000011,635.46000231,4.761904761904762,30.260000079739996,21,114,0.0
524306,4.938271604938271,28.420000717895,113.6800029,9208.0802349,12.345679012345679,11.3680002888632,81,101,0.03518648749053483
104496,22.22222222222222,5.7149999121425,11.42999983,102.86999847,33.33333333333333,3.809999942063333,9,102,0.17497813032119897
